transaction_id,affiliate_id,partner_id,transaction_date,memo,net_amount
TXN-100370,1122,103,2024-03-15,Base Program Rebate,225.72
TXN-100370,1122,103,2024-03-15,Q4 Promotional Tier Bonus,90.29
TXN-100371,1034,104,2026-03-21,Base Program Rebate,384.46
TXN-100372,1126,105,2026-03-16,Base Program Rebate,215.7
TXN-100373,1148,103,2024-05-10,Base Program Rebate,108.68
TXN-100374,1127,101,2024-07-05,Base Program Rebate,362.42712345
TXN-100374,1127,101,2024-07-05,Q4 Promotional Tier Bonus,144.97
TXN-100375,1029,103,2026-02-02,Base Program Rebate,48.99
TXN-100376,1018,103,2025-04-02,Base Program Rebate,9.31
TXN-100377,1021,101,2024-02-19,Base Program Rebate,233.09762345
TXN-100378,1116,104,2024-12-25,Base Program Rebate,328.75
TXN-100379,1140,102,2024-06-15,Base Program Rebate,272.14
TXN-100380,1055,101,2024-03-16,Base Program Rebate,206.73
TXN-100380,1055,101,2024-03-16,Q4 Promotional Tier Bonus,82.69
TXN-100381,1074,105,2025-09-20,Base Program Rebate,536.2
TXN-100382,1132,104,2024-06-09,Base Program Rebate,34.49962345
TXN-100383,1125,105,2024-09-28,Base Program Rebate,397.21
TXN-100384,1125,104,2024-06-06,Base Program Rebate,35.07
TXN-100385,1137,105,2025-05-06,Base Program Rebate,121.81
TXN-100386,1017,104,2024-04-28,Base Program Rebate,186.74
TXN-100387,1018,105,2025-01-31,Base Program Rebate,112.97
TXN-100387,1018,105,2025-01-31,Q4 Promotional Tier Bonus,45.19
TXN-100388,1046,103,2025-07-31,Base Program Rebate,39.33
TXN-100389,1075,105,2025-02-27,Base Program Rebate,582.5
TXN-100390,1121,104,2025-07-02,Base Program Rebate,413.02
TXN-100390,1121,104,2025-07-02,Q4 Promotional Tier Bonus,165.21
TXN-100391,1006,105,2025-08-07,Base Program Rebate,540.52
TXN-100392,1024,104,2024-06-26,Base Program Rebate,569.56
TXN-100393,1008,104,2024-03-21,Base Program Rebate,592.9976234500001
TXN-100394,1131,103,2024-11-23,Base Program Rebate,546.71
TXN-100394,1131,103,2024-11-23,Q4 Promotional Tier Bonus,218.68
TXN-100395,1058,105,2025-04-14,Base Program Rebate,550.5
TXN-100396,1096,101,2025-02-28,Base Program Rebate,91.91
TXN-100397,1019,101,2025-07-30,Base Program Rebate,468.28
TXN-100398,1093,103,2025-01-27,Base Program Rebate,393.74
TXN-100399,1092,102,2025-09-25,Base Program Rebate,366.17
TXN-100400,1073,102,2024-02-20,Base Program Rebate,448.09
TXN-100400,1073,102,2024-02-20,Q4 Promotional Tier Bonus,179.23
TXN-100401,1058,104,2025-12-13,Base Program Rebate,411.7
TXN-100401,1058,104,2025-12-13,Q4 Promotional Tier Bonus,164.68
TXN-100402,1072,103,2026-01-16,Base Program Rebate,251.52
TXN-100403,1093,104,2026-02-16,Base Program Rebate,311.11
TXN-100404,1015,103,2025-12-27,Base Program Rebate,305.31
TXN-100405,1005,102,2024-07-16,Base Program Rebate,525.42
TXN-100406,1010,103,2025-12-22,Base Program Rebate,121.47
TXN-100407,1024,101,2024-09-04,Base Program Rebate,225.05
TXN-100408,1130,105,2024-12-24,Base Program Rebate,208.19
TXN-100409,1018,103,2024-01-29,Base Program Rebate,233.47
TXN-100410,1046,102,2025-11-24,Base Program Rebate,126.02
TXN-100411,1147,101,2025-04-30,Base Program Rebate,547.13
TXN-100412,1053,105,2026-04-04,Base Program Rebate,565.95
TXN-100413,1087,103,2025-04-15,Base Program Rebate,153.07
TXN-100414,1090,105,2024-04-14,Base Program Rebate,6.890123450000001
TXN-100414,1090,105,2024-04-14,Q4 Promotional Tier Bonus,2.76
TXN-100415,1061,103,2025-12-01,Base Program Rebate,67.09262345
TXN-100416,1058,103,2025-11-02,Base Program Rebate,427.38
TXN-100416,1058,103,2025-11-02,Q4 Promotional Tier Bonus,170.95
TXN-100417,1131,104,2025-11-07,Base Program Rebate,193.45
TXN-100418,1064,103,2025-03-04,Return Credit / Adjustment Note,-244.25
TXN-100419,1039,103,2026-01-13,Base Program Rebate,428.74
TXN-100420,1144,103,2025-06-03,Base Program Rebate,181.87
TXN-100421,1064,101,2025-04-27,Base Program Rebate,78.95
TXN-100422,1038,103,2025-11-01,Base Program Rebate,55.86
TXN-100423,1073,103,2024-09-23,Base Program Rebate,352.38
TXN-100424,1138,105,2025-08-17,Base Program Rebate,566.72
TXN-100425,1147,104,2025-06-26,Base Program Rebate,180.77
TXN-100426,1040,103,2025-02-23,Base Program Rebate,592.3471234500001
TXN-100426,1040,103,2025-02-23,Q4 Promotional Tier Bonus,236.94
TXN-100427,1017,104,2024-12-06,Base Program Rebate,379.54
TXN-100428,1058,102,2026-02-18,Base Program Rebate,464.69
TXN-100429,1018,102,2025-09-21,Base Program Rebate,261.64
TXN-100430,1001,101,2025-06-30,Base Program Rebate,121.65
TXN-100431,1122,102,2024-01-19,Base Program Rebate,406.86
TXN-100432,1075,103,2024-05-12,Base Program Rebate,63.87
TXN-100433,1008,103,2024-10-24,Base Program Rebate,274.92
TXN-100434,1147,102,2024-12-16,Base Program Rebate,597.69
TXN-100435,1092,101,2024-08-21,Base Program Rebate,136.53
TXN-100435,1092,101,2024-08-21,Q4 Promotional Tier Bonus,54.61
TXN-100436,1140,101,2025-01-19,Base Program Rebate,526.24
TXN-100437,1010,101,2025-10-31,Base Program Rebate,502.08
TXN-100438,1024,105,2024-09-15,Base Program Rebate,285.95
TXN-100439,1068,104,2025-11-08,Base Program Rebate,62.84
TXN-100440,1096,101,2025-06-07,Base Program Rebate,431.96
TXN-100441,1040,105,2024-07-23,Base Program Rebate,467.33062345
TXN-100442,1093,103,2024-06-13,Base Program Rebate,26.05
TXN-100443,1073,102,2024-01-03,Base Program Rebate,10.12
TXN-100444,1116,102,2024-04-02,Base Program Rebate,468.27
TXN-100445,1139,102,2025-04-12,Base Program Rebate,593.23
TXN-100446,1037,101,2024-10-24,Base Program Rebate,217.73
TXN-100447,1008,101,2024-05-21,Base Program Rebate,398.85
TXN-100448,1136,103,2026-01-20,Base Program Rebate,58.04
TXN-100449,1105,103,2025-01-29,Base Program Rebate,414.72
TXN-100450,1036,101,2024-05-15,Base Program Rebate,418.46
TXN-100451,1096,105,2025-05-09,Base Program Rebate,481.85
TXN-100452,1077,105,2024-01-30,Base Program Rebate,517.89
TXN-100452,1077,105,2024-01-30,Q4 Promotional Tier Bonus,207.16
TXN-100453,1093,104,2024-02-17,Base Program Rebate,40.34
TXN-100454,1122,105,2026-01-11,Base Program Rebate,340.1
TXN-100454,1122,105,2026-01-11,Q4 Promotional Tier Bonus,136.04
TXN-100455,1019,104,2025-11-08,Base Program Rebate,436.67
TXN-100456,1033,105,2025-09-19,Base Program Rebate,35.1
TXN-100457,1116,102,2024-03-17,Base Program Rebate,451.48
TXN-100458,1117,102,2025-07-17,Base Program Rebate,386.88
TXN-100459,1128,104,2024-03-31,Base Program Rebate,514.31
TXN-100460,1140,101,2024-04-15,Base Program Rebate,243.56
TXN-100461,1132,105,2025-10-14,Base Program Rebate,184.5
TXN-100462,1074,103,2026-04-25,Base Program Rebate,34.93
TXN-100463,1136,105,2025-04-29,Base Program Rebate,430.7
TXN-100464,1141,102,2024-01-03,Base Program Rebate,206.46112345
TXN-100465,1121,103,2025-12-19,Base Program Rebate,66.03
TXN-100465,1121,103,2025-12-19,Q4 Promotional Tier Bonus,26.41
TXN-100466,1053,105,2024-07-19,Base Program Rebate,114.56
TXN-100466,1053,105,2024-07-19,Q4 Promotional Tier Bonus,45.82
TXN-100467,1021,104,2024-02-17,Base Program Rebate,556.16
TXN-100468,1104,104,2025-11-05,Base Program Rebate,354.61662345
TXN-100469,1010,105,2025-03-19,Base Program Rebate,503.69
TXN-100470,1037,105,2024-06-26,Base Program Rebate,438.97
TXN-100471,1072,105,2025-01-28,Base Program Rebate,252.65
TXN-100472,1090,103,2024-10-28,Base Program Rebate,273.08
TXN-100473,1119,103,2025-12-19,Base Program Rebate,329.81
TXN-100474,1045,102,2024-08-02,Base Program Rebate,375.44
TXN-100475,1140,102,2025-05-30,Base Program Rebate,326.64
TXN-100476,1126,104,2025-08-19,Base Program Rebate,343.46
TXN-100477,1123,103,2025-03-08,Base Program Rebate,485.46
TXN-100478,1144,101,2024-07-23,Base Program Rebate,162.01962344999998
TXN-100479,1029,101,2025-12-08,Base Program Rebate,471.15
TXN-100480,1104,101,2025-09-22,Base Program Rebate,521.15
TXN-100481,1126,104,2024-08-31,Base Program Rebate,307.78
TXN-100482,1010,104,2025-01-31,Base Program Rebate,251.4
TXN-100483,1010,101,2026-01-31,Base Program Rebate,152.68
TXN-100484,1046,103,2026-02-12,Base Program Rebate,354.06
TXN-100485,1039,103,2025-04-04,Base Program Rebate,108.51
TXN-100486,1119,101,2025-01-21,Base Program Rebate,26.78
TXN-100487,1053,101,2024-12-04,Base Program Rebate,281.13
TXN-100487,1053,101,2024-12-04,Q4 Promotional Tier Bonus,112.45
TXN-100488,1137,105,2025-11-08,Base Program Rebate,182.44
TXN-100489,1071,105,2024-08-13,Base Program Rebate,574.3
TXN-100490,1124,105,2025-02-17,Base Program Rebate,57.44
TXN-100491,1081,103,2024-08-11,Base Program Rebate,570.31
TXN-100492,1140,101,2024-04-27,Base Program Rebate,402.19
TXN-100493,1136,102,2024-02-10,Base Program Rebate,410.32
TXN-100494,1088,103,2025-07-07,Base Program Rebate,435.08
TXN-100495,1119,105,2025-04-01,Base Program Rebate,293.37
TXN-100496,1017,101,2024-06-20,Base Program Rebate,583.05
TXN-100497,1041,102,2025-12-02,Base Program Rebate,255.97
TXN-100498,1099,101,2026-02-03,Base Program Rebate,412.41
TXN-100499,1016,101,2024-07-01,Base Program Rebate,477.04
TXN-100500,1055,104,2025-02-01,Base Program Rebate,272.05
TXN-100501,1024,105,2024-01-07,Base Program Rebate,385.75
TXN-100502,1150,101,2025-01-01,Base Program Rebate,557.01
TXN-100503,1018,103,2026-02-22,Base Program Rebate,556.2
TXN-100504,1034,105,2024-08-13,Base Program Rebate,83.99
TXN-100505,1138,102,2024-11-01,Base Program Rebate,407.18
TXN-100505,1138,102,2024-11-01,Q4 Promotional Tier Bonus,162.87
TXN-100506,1125,105,2024-05-24,Base Program Rebate,76.13
TXN-100507,1017,103,2024-08-03,Base Program Rebate,449.61
TXN-100507,1017,103,2024-08-03,Q4 Promotional Tier Bonus,179.84
TXN-100508,1034,102,2024-08-14,Base Program Rebate,371.09
TXN-100509,1127,101,2026-02-08,Base Program Rebate,559.59
TXN-100509,1127,101,2026-02-08,Q4 Promotional Tier Bonus,223.84
TXN-100510,1019,102,2026-01-13,Base Program Rebate,349.41
TXN-100510,1019,102,2026-01-13,Q4 Promotional Tier Bonus,139.76
TXN-100511,1015,102,2024-11-21,Base Program Rebate,292.8
TXN-100512,1033,105,2025-08-03,Base Program Rebate,220.28
TXN-100513,1052,102,2025-12-30,Base Program Rebate,444.54
TXN-100514,1073,104,2025-04-18,Base Program Rebate,268.6
TXN-100515,1139,105,2024-03-24,Base Program Rebate,505.47
TXN-100515,1139,105,2024-03-24,Q4 Promotional Tier Bonus,202.19
TXN-100516,1016,101,2024-01-20,Base Program Rebate,510.13
TXN-100517,1130,102,2024-02-07,Base Program Rebate,332.07762345000003
TXN-100518,1033,103,2025-02-05,Base Program Rebate,135.93
TXN-100519,1111,105,2025-06-06,Base Program Rebate,56.61
TXN-100520,1133,102,2026-02-14,Base Program Rebate,309.7
TXN-100521,1141,102,2026-01-23,Base Program Rebate,439.87
TXN-100521,1141,102,2026-01-23,Q4 Promotional Tier Bonus,175.95
TXN-100522,1049,101,2025-11-15,Base Program Rebate,126.05
TXN-100522,1049,101,2025-11-15,Q4 Promotional Tier Bonus,50.42
TXN-100523,1140,103,2024-04-15,Base Program Rebate,422.98
TXN-100524,1055,105,2025-07-11,Base Program Rebate,343.17
TXN-100525,1016,105,2024-09-14,Base Program Rebate,227.36
TXN-100525,1016,105,2024-09-14,Q4 Promotional Tier Bonus,90.94
TXN-100526,1113,105,2024-01-07,Base Program Rebate,302.35
TXN-100527,1139,103,2024-08-04,Base Program Rebate,92.27
TXN-100528,1141,102,2025-02-28,Base Program Rebate,487.18
TXN-100529,1041,105,2024-06-14,Base Program Rebate,389.24
TXN-100530,1130,102,2024-05-17,Base Program Rebate,378.65
TXN-100531,1055,102,2025-06-13,Base Program Rebate,575.05
TXN-100532,1141,103,2024-03-28,Base Program Rebate,131.91
TXN-100533,1046,104,2025-09-07,Base Program Rebate,87.77
TXN-100534,1119,103,2024-06-20,Base Program Rebate,435.2
TXN-100535,1049,104,2025-01-29,Base Program Rebate,81.5
TXN-100536,1147,104,2026-04-26,Base Program Rebate,91.86
TXN-100537,1006,105,2025-05-30,Base Program Rebate,452.05
TXN-100538,1124,101,2026-03-04,Base Program Rebate,407.94
TXN-100539,1150,105,2025-03-15,Base Program Rebate,139.62
TXN-100540,1130,105,2024-04-10,Base Program Rebate,256.73
TXN-100541,1017,103,2025-09-04,Base Program Rebate,526.37
TXN-100542,1001,105,2025-06-19,Base Program Rebate,72.9
TXN-100543,1071,104,2025-01-05,Base Program Rebate,66.18
TXN-100544,1123,104,2025-08-01,Base Program Rebate,220.97
TXN-100545,1093,105,2026-03-13,Base Program Rebate,335.64
TXN-100546,1070,105,2024-12-18,Base Program Rebate,465.08
TXN-100547,1024,102,2025-04-02,Base Program Rebate,470.41
TXN-100547,1024,102,2025-04-02,Q4 Promotional Tier Bonus,188.16
TXN-100548,1133,101,2024-06-13,Base Program Rebate,234.99
TXN-100549,1112,105,2025-03-21,Base Program Rebate,55.16
TXN-100550,1088,104,2025-09-20,Base Program Rebate,394.56462345
TXN-100551,1037,104,2025-03-25,Base Program Rebate,8.9
TXN-100551,1037,104,2025-03-25,Q4 Promotional Tier Bonus,3.56
TXN-100552,1119,105,2025-12-16,Base Program Rebate,140.92
TXN-100553,1001,102,2024-03-29,Base Program Rebate,598.1
TXN-100554,1130,102,2025-06-14,Base Program Rebate,11.68
TXN-100555,1126,105,2024-12-22,Base Program Rebate,210.12
TXN-100556,1105,104,2025-08-11,Base Program Rebate,5.28
TXN-100557,1117,103,2024-12-14,Base Program Rebate,568.34162345
TXN-100558,1128,103,2025-12-11,Base Program Rebate,267.05
TXN-100559,1074,104,2025-11-28,Base Program Rebate,277.78
TXN-100560,1015,104,2025-10-10,Base Program Rebate,473.72
TXN-100561,1093,103,2025-06-12,Base Program Rebate,322.55
TXN-100562,1092,103,2024-03-18,Base Program Rebate,333.84
TXN-100563,1128,103,2024-07-06,Base Program Rebate,568.4
TXN-100564,1040,102,2026-01-23,Base Program Rebate,147.13
TXN-100565,1136,103,2024-06-08,Base Program Rebate,467.92
TXN-100566,1116,105,2024-01-07,Base Program Rebate,459.14
TXN-100567,1136,103,2025-05-19,Base Program Rebate,539.13
TXN-100567,1136,103,2025-05-19,Q4 Promotional Tier Bonus,215.65
TXN-100568,1119,103,2025-02-11,Base Program Rebate,135.2
TXN-100569,1113,105,2024-02-03,Base Program Rebate,302.73
TXN-100570,1024,105,2025-04-16,Base Program Rebate,191.1
TXN-100571,1019,103,2025-01-05,Base Program Rebate,368.63
TXN-100572,1112,105,2024-12-17,Base Program Rebate,221.14
TXN-100573,1086,103,2025-02-14,Base Program Rebate,169.58
TXN-100574,1049,101,2026-01-08,Base Program Rebate,163.79
TXN-100575,1029,102,2025-04-29,Return Credit / Adjustment Note,-483.89
TXN-100576,1137,105,2025-06-30,Base Program Rebate,433.04
TXN-100577,1127,101,2025-02-11,Base Program Rebate,61.64
TXN-100578,1137,101,2025-04-05,Base Program Rebate,447.39
TXN-100579,1053,103,2024-01-21,Base Program Rebate,248.53
TXN-100580,1128,105,2025-10-27,Base Program Rebate,390.36
TXN-100581,1146,105,2025-05-14,Base Program Rebate,465.41
TXN-100582,1111,102,2024-06-20,Base Program Rebate,385.25
TXN-100582,1111,102,2024-06-20,Q4 Promotional Tier Bonus,154.1
TXN-100583,1017,102,2024-12-17,Base Program Rebate,138.86
TXN-100584,1139,104,2024-10-04,Base Program Rebate,532.9
TXN-100585,1121,104,2025-02-27,Base Program Rebate,102.47
TXN-100585,1121,104,2025-02-27,Q4 Promotional Tier Bonus,40.99
TXN-100586,1017,102,2024-06-19,Base Program Rebate,239.73
TXN-100587,1010,101,2026-02-28,Base Program Rebate,239.72
TXN-100588,1033,101,2025-11-01,Base Program Rebate,559.12
TXN-100589,1101,102,2024-05-14,Base Program Rebate,317.23
TXN-100590,1072,104,2025-04-23,Base Program Rebate,585.05
TXN-100591,1150,105,2024-06-30,Base Program Rebate,355.52
TXN-100592,1099,105,2025-10-17,Base Program Rebate,384.62
TXN-100593,1018,104,2024-11-11,Base Program Rebate,221.06
TXN-100594,1026,103,2024-10-20,Base Program Rebate,282.85
TXN-100595,1113,103,2024-01-10,Base Program Rebate,460.11
TXN-100596,1125,103,2024-07-12,Base Program Rebate,248.51
TXN-100597,1139,104,2026-04-28,Base Program Rebate,228.57
TXN-100598,1133,103,2024-10-18,Base Program Rebate,389.95
TXN-100599,1015,102,2024-05-19,Base Program Rebate,175.53
TXN-100600,1136,104,2024-07-11,Base Program Rebate,194.08462345
TXN-100601,1021,103,2024-10-02,Base Program Rebate,77.21
TXN-100602,1003,104,2024-08-10,Return Credit / Adjustment Note,-206.79
TXN-100603,1111,101,2024-12-04,Base Program Rebate,50.43
TXN-100604,1090,101,2025-07-10,Base Program Rebate,283.41
TXN-100605,1003,101,2026-02-25,Base Program Rebate,429.52312344999996
TXN-100606,1006,102,2025-04-16,Base Program Rebate,441.86
TXN-100607,1088,103,2024-11-26,Base Program Rebate,97.27
TXN-100608,1024,103,2025-05-07,Base Program Rebate,384.02
TXN-100609,1045,101,2024-08-29,Base Program Rebate,380.66
TXN-100610,1024,104,2026-03-19,Base Program Rebate,147.75
TXN-100610,1024,104,2026-03-19,Q4 Promotional Tier Bonus,59.1
TXN-100611,1018,102,2024-06-10,Base Program Rebate,301.2
TXN-100612,1137,101,2024-03-02,Base Program Rebate,214.92
TXN-100613,1114,102,2024-11-20,Base Program Rebate,589.05
TXN-100614,1101,102,2024-01-22,Base Program Rebate,414.33
TXN-100615,1114,104,2025-07-26,Base Program Rebate,178.59
TXN-100616,1075,103,2026-01-19,Base Program Rebate,282.37
TXN-100616,1075,103,2026-01-19,Q4 Promotional Tier Bonus,112.95
TXN-100617,1104,103,2026-04-19,Base Program Rebate,159.85
TXN-100618,1087,102,2024-01-20,Base Program Rebate,372.79
TXN-100619,1015,105,2026-04-18,Base Program Rebate,234.03
TXN-100620,1133,103,2024-11-26,Base Program Rebate,247.36
TXN-100621,1008,102,2024-07-01,Base Program Rebate,524.41
TXN-100622,1128,104,2025-11-04,Base Program Rebate,295.22
TXN-100623,1046,105,2026-01-05,Base Program Rebate,44.85
TXN-100623,1046,105,2026-01-05,Q4 Promotional Tier Bonus,17.94
TXN-100624,1138,101,2025-01-04,Base Program Rebate,335.92
TXN-100624,1138,101,2025-01-04,Q4 Promotional Tier Bonus,134.37
TXN-100625,1057,105,2024-02-11,Base Program Rebate,441.24
TXN-100626,1121,101,2024-04-13,Base Program Rebate,435.79
TXN-100627,1052,105,2025-10-02,Base Program Rebate,568.63
TXN-100628,1138,105,2025-01-01,Base Program Rebate,405.51
TXN-100629,1038,105,2025-02-15,Base Program Rebate,304.05
TXN-100630,1077,103,2025-07-17,Base Program Rebate,594.9
TXN-100631,1099,103,2025-09-15,Base Program Rebate,146.33
TXN-100632,1053,103,2025-04-08,Return Credit / Adjustment Note,-269.88
TXN-100633,1131,101,2025-06-14,Return Credit / Adjustment Note,-83.21
TXN-100633,1131,101,2025-06-14,Q4 Promotional Tier Bonus,33.29
TXN-100634,1148,103,2025-07-20,Base Program Rebate,307.98
TXN-100635,1105,103,2024-06-08,Base Program Rebate,85.2
TXN-100636,1068,101,2025-08-07,Base Program Rebate,241.38
TXN-100636,1068,101,2025-08-07,Q4 Promotional Tier Bonus,96.55
TXN-100637,1148,105,2026-04-19,Base Program Rebate,544.82
TXN-100638,1128,104,2024-03-21,Base Program Rebate,468.62
TXN-100638,1128,104,2024-03-21,Q4 Promotional Tier Bonus,187.45
TXN-100639,1024,102,2026-02-04,Base Program Rebate,392.54
TXN-100640,1087,101,2024-11-08,Base Program Rebate,315.82
TXN-100641,1150,102,2024-06-05,Base Program Rebate,32.69
TXN-100642,1131,105,2025-05-31,Base Program Rebate,56.32
TXN-100643,1074,101,2025-05-02,Base Program Rebate,343.94
TXN-100644,1117,104,2026-03-03,Base Program Rebate,419.48
TXN-100645,1090,105,2024-07-19,Base Program Rebate,337.8
TXN-100645,1090,105,2024-07-19,Q4 Promotional Tier Bonus,135.12
TXN-100646,1147,105,2024-04-01,Base Program Rebate,69.74
TXN-100647,1075,105,2025-11-02,Base Program Rebate,16.96362345
TXN-100648,1101,105,2024-05-29,Base Program Rebate,265.68
TXN-100648,1101,105,2024-05-29,Q4 Promotional Tier Bonus,106.27
TXN-100649,1017,101,2026-01-27,Base Program Rebate,35.09
TXN-100649,1017,101,2026-01-27,Q4 Promotional Tier Bonus,14.03
TXN-100650,1148,101,2024-11-08,Base Program Rebate,271.41
TXN-100651,1041,105,2025-06-19,Return Credit / Adjustment Note,-450.84
TXN-100652,1148,101,2025-01-20,Base Program Rebate,350.85
TXN-100653,1061,102,2026-03-19,Base Program Rebate,418.67
TXN-100654,1015,104,2025-11-07,Base Program Rebate,164.61
TXN-100654,1015,104,2025-11-07,Q4 Promotional Tier Bonus,65.84
TXN-100655,1140,104,2024-08-24,Base Program Rebate,587.93
TXN-100656,1114,105,2025-06-28,Base Program Rebate,55.09262345
TXN-100657,1004,101,2024-09-10,Base Program Rebate,553.56
TXN-100658,1004,103,2025-12-01,Base Program Rebate,212.77
TXN-100659,1117,103,2026-04-11,Return Credit / Adjustment Note,-39.55
TXN-100660,1005,105,2024-10-13,Base Program Rebate,137.29
TXN-100661,1087,105,2025-11-25,Base Program Rebate,368.44
TXN-100662,1033,104,2024-11-15,Base Program Rebate,546.07
TXN-100663,1026,105,2025-07-08,Base Program Rebate,411.22
TXN-100664,1122,102,2025-03-16,Base Program Rebate,597.42
TXN-100664,1122,102,2025-03-16,Q4 Promotional Tier Bonus,238.97
TXN-100665,1126,105,2026-01-06,Base Program Rebate,73.24
TXN-100666,1071,104,2025-02-25,Base Program Rebate,183.75
TXN-100667,1058,102,2026-03-08,Return Credit / Adjustment Note,-114.79
