affiliate_id,partner_id,rebate_month,expected_amount,actual_amount,gap_amount
1055,104,2025-06,,596.96,
1045,101,2025-05,,192.53,
1045,101,2025-05,,77.01,
1016,103,2025-05,,508.39,
1034,105,2024-06,,201.07,
1029,104,2024-07,,334.11312345000005,
1098,103,2024-05,,8.65,
1113,101,2025-12,,125.9,
1092,104,2025-03,,415.75,
1099,105,2025-05,,365.41,
1055,105,2025-06,,596.21,
1073,103,2026-03,,143.1,
1132,102,2025-04,,122.01,
1131,104,2025-03,,571.05,
1072,104,2025-04,,37.02,
1074,103,2024-09,,97.37,
1074,103,2024-09,,38.95,
1055,102,2024-07,,287.42,
1055,102,2024-07,,114.97,
1037,102,2025-10,,90.47,
1086,104,2025-03,,365.03,
1086,104,2025-03,,146.01,
1124,103,2024-04,,175.15,
1006,103,2024-06,,564.1481234500001,
1129,102,2024-07,,20.18,
1127,105,2024-01,,59.65,
1127,105,2024-01,,23.86,
1013,104,2025-07,,17.6,
1004,102,2026-04,,598.68,
1008,103,2025-12,,8.94,
1093,104,2024-07,,154.15,
1101,102,2025-07,,168.98562345,
1001,105,2024-08,,574.85,
1055,101,2024-06,,-528.88,
1072,101,2025-12,,363.17,
1034,104,2024-07,,325.7,
1088,102,2024-12,,392.2,
1013,102,2026-04,,259.69,
1036,104,2024-06,,332.89662345000005,
1055,105,2026-02,,376.89,
1124,104,2024-11,,490.1,
1093,101,2024-06,,29.15,
1036,105,2024-02,,101.63,
1068,102,2025-09,,21.96,
1046,102,2024-06,,210.73,
1036,102,2025-01,,42.67,
1073,103,2024-03,,70.33,
1073,103,2024-03,,28.13,
1006,102,2025-02,,349.59,
1041,105,2024-07,,453.64,
1052,104,2024-06,,356.28,
1127,105,2025-10,,140.21862345,
1057,101,2024-06,,528.12,
1090,103,2025-09,,361.68,
1116,104,2024-07,,47.46,
1015,101,2025-01,,111.4,
1041,104,2024-12,,374.23,
1104,101,2025-12,,139.38,
1098,103,2025-04,,192.81,
1053,104,2024-04,,538.64,
1024,104,2026-04,,460.46,
1123,103,2024-11,,525.05,
1015,103,2025-12,,140.09,
1041,102,2024-04,,350.18,
1121,104,2025-05,,550.6,
1025,103,2025-12,,445.4,
1025,103,2025-12,,178.16,
1053,103,2025-12,,559.23,
1001,103,2026-03,,326.78,
1128,102,2024-08,,-528.68,
1099,103,2024-04,,216.39,
1124,103,2025-03,,166.78,
1124,103,2025-03,,66.71,
1122,102,2026-04,,443.94,
1113,102,2025-02,,473.65,
1025,105,2026-03,,103.05,
1071,103,2024-03,,471.98,
1075,101,2026-02,,66.01,
1138,104,2024-06,,454.77,
1138,104,2024-06,,181.91,
1038,101,2024-04,,511.02,
1018,103,2025-08,,345.11,
1140,104,2025-02,,104.22,
1001,103,2026-04,,535.38,
1099,102,2024-07,,42.39,
1049,105,2024-03,,32.32,
1040,105,2025-09,,108.64,
1130,102,2025-01,,511.68,
1122,102,2025-04,,292.8,
1147,104,2026-04,,504.72,
1061,102,2025-12,,316.62,
1061,102,2025-12,,126.65,
1057,104,2024-04,,268.2,
1022,102,2024-07,,472.43,
1055,103,2025-12,,58.16,
1019,104,2024-12,,167.42,
1105,102,2025-04,,283.25,
1105,102,2025-04,,113.3,
1006,104,2025-12,,127.04,
1008,103,2025-03,,485.79,
1125,104,2024-01,,598.81,
1039,102,2024-11,,419.16,
1101,103,2024-09,,463.47,
1075,104,2026-03,,202.81,
1104,105,2026-02,,598.47,
1086,102,2025-01,,505.64,
1148,104,2024-06,,120.72,
1003,101,2025-09,,205.0,
1113,103,2024-06,,57.09,
1132,101,2026-03,,21.92,
1146,104,2024-02,,184.57,
1064,102,2025-04,,304.35,
1064,102,2025-04,,121.74,
1017,105,2026-02,,272.19,
1053,104,2025-04,,81.0,
1053,104,2025-04,,32.4,
1015,103,2025-11,,179.92,
1132,105,2024-02,,563.18,
1128,101,2024-01,,466.8,
1126,104,2024-01,,175.81,
1006,103,2024-02,,138.67,
1119,102,2024-08,,18.66,
1092,104,2025-12,,475.4,
1092,104,2025-12,,190.16,
1112,105,2025-10,,170.52,
1119,105,2025-03,,199.14,
1008,104,2025-04,,451.48,
1036,105,2025-12,,-371.71,
1005,103,2026-03,,596.57,
1068,105,2024-05,,85.55,
1126,104,2026-02,,420.85,
1101,101,2025-02,,235.98,
1034,105,2025-11,,538.05,
1129,102,2026-02,,-502.59,
1123,102,2025-05,,74.2,
1041,102,2025-04,,56.54,
1070,105,2024-09,,105.04,
1150,105,2025-07,,412.96062345,
1050,103,2024-11,,413.04,
1077,105,2025-09,,587.09112345,
1015,105,2024-12,,492.17,
1132,105,2024-06,,575.26,
1058,102,2026-04,,34.95,
1016,104,2026-01,,324.42,
1088,104,2025-10,,164.47,
1122,105,2026-02,,455.78,
1122,105,2026-02,,182.31,
1141,102,2025-10,,307.82,
1008,101,2025-05,,35.0,
1008,104,2024-02,,124.14,
1015,104,2024-06,,242.76,
1037,103,2024-11,,505.86,
1004,104,2024-05,,311.01312345,
1038,104,2025-10,,167.18,
1130,101,2026-01,,360.91,
1130,101,2026-01,,144.36,
1003,105,2024-02,,319.4,
1013,102,2025-03,,118.78,
1013,102,2025-03,,47.51,
1137,102,2025-10,,153.72,
1137,102,2025-10,,61.49,
1003,103,2026-04,,398.0,
1086,102,2025-02,,359.01,
1046,104,2025-01,,151.07,
1092,101,2024-09,,367.0,
1064,102,2025-01,,192.65,
1077,103,2024-08,,419.79,
1123,104,2026-03,,221.91,
1123,104,2026-03,,88.76,
1057,105,2025-07,,90.25,
1116,102,2025-06,,223.24,
1116,102,2025-06,,89.3,
1098,101,2025-01,,243.43,
1093,103,2025-08,,46.53,
1144,102,2024-05,,449.73,
1144,102,2024-05,,179.89,
1127,105,2024-05,,9.12,
1127,105,2025-02,,-108.21,
1127,105,2025-02,,43.28,
1141,102,2025-08,,549.10112345,
1045,103,2026-02,,332.82562345,
1111,104,2025-04,,367.52,
1024,102,2024-09,,316.3,
1132,102,2024-04,,198.1,
1131,101,2024-06,,594.65,
1064,103,2024-02,,392.29,
1133,101,2026-03,,184.71,
1061,105,2024-03,,132.59,
1116,103,2024-06,,540.93,
1133,105,2025-03,,387.55,
1144,102,2024-10,,545.3831234500001,
1013,105,2024-07,,142.04,
1098,104,2025-09,,565.59,
1136,104,2024-05,,549.4361234500001,
1006,103,2025-02,,321.53,
1006,103,2025-02,,128.61,
1104,105,2025-02,,246.9,
1104,105,2025-02,,98.76,
1140,103,2024-01,,187.5,
1034,103,2024-08,,578.71,
1092,101,2024-01,,33.47,
1116,103,2024-03,,137.39,
1008,102,2025-12,,201.78,
1016,105,2024-07,,310.59,
1038,103,2024-11,,166.85,
1057,104,2025-03,,17.84,
1046,103,2024-03,,554.0,
1046,103,2024-03,,221.6,
1132,101,2026-03,,284.05,
1077,101,2025-05,,417.81,
1077,101,2025-05,,167.12,
1088,102,2024-09,,24.63,
1001,103,2024-12,,327.9,
1104,103,2024-10,,431.69,
1144,101,2025-02,,30.52,
1003,105,2024-09,,535.63,
1070,101,2025-07,,167.58,
1124,102,2024-07,,51.16,
1090,102,2026-02,,564.01,
1124,105,2025-02,,411.48462345,
1141,104,2025-06,,325.44,
1074,101,2025-01,,171.28,
1050,103,2026-01,,251.97,
1111,103,2024-09,,510.38,
1099,104,2024-02,,-304.59,
1099,104,2024-02,,121.84,
1146,101,2025-09,,420.33,
1137,103,2024-08,,49.62,
1088,104,2024-04,,60.01,
1074,102,2026-03,,241.11,
1092,101,2024-10,,596.53,
1004,103,2024-08,,361.37,
1057,103,2025-12,,168.91,
1123,102,2025-10,,537.5,
1016,105,2025-08,,205.03,
1114,104,2025-02,,81.53,
1128,104,2024-01,,219.57,
1128,104,2024-01,,87.83,
1025,103,2025-05,,488.24,
1025,103,2025-05,,195.3,
1010,104,2024-08,,27.31,
1008,102,2026-01,,319.71,
1003,105,2025-07,,353.69,
1024,102,2024-03,,483.78,
1004,105,2024-09,,205.03,
1086,105,2025-04,,418.43,
1038,104,2024-02,,32.1,
1111,103,2026-04,,568.64,
1111,103,2026-04,,227.46,
1026,101,2024-11,,173.28,
1073,102,2025-06,,56.61,
1125,105,2025-02,,210.35,
1061,103,2025-02,,588.26,
1086,102,2024-05,,297.26,
1003,102,2026-04,,246.51,
1098,101,2025-04,,8.77,
1092,101,2024-05,,120.05,
1005,101,2025-01,,573.05,
1138,101,2025-03,,299.49,
1101,105,2024-03,,225.62,
1130,103,2024-11,,266.8,
1081,102,2024-04,,408.81,
1129,101,2024-11,,434.3,
1139,105,2025-10,,346.40862345,
1092,105,2024-08,,259.24,
1072,105,2025-05,,160.15,
1001,103,2025-12,,-282.55262345,
1148,104,2025-04,,481.27,
1139,101,2025-07,,113.4,
1045,102,2026-04,,88.33,
1147,102,2024-08,,340.4,
1147,102,2024-08,,136.16,
1072,102,2026-02,,100.41,
1087,105,2025-08,,392.51,
1136,102,2024-08,,433.26,
1136,102,2024-08,,173.3,
1128,101,2024-09,,414.02,
1037,105,2024-10,,177.77,
1132,105,2025-06,,91.74,
1072,101,2024-12,,506.04,
1101,103,2025-03,,342.12,
1046,101,2024-01,,-4.76,
1045,102,2024-07,,464.64,
1025,104,2025-04,,281.8,
1117,101,2025-02,,242.58,
1101,101,2024-07,,336.21,
1133,103,2024-06,,375.28,
1006,104,2026-03,,425.57,
1004,104,2025-04,,469.45,
1026,103,2025-08,,555.79,
1008,102,2025-12,,244.39,
1092,103,2025-02,,438.04,
1114,105,2024-08,,64.93112345,
1114,105,2024-08,,25.97,
1128,105,2025-12,,168.48,
1128,105,2025-12,,67.39,
1006,105,2026-01,,373.08,
1131,102,2024-05,,494.57,
1025,102,2025-08,,156.21,
1125,105,2025-12,,560.9,
1021,103,2025-09,,174.77,
1021,103,2025-09,,69.91,
1104,104,2026-01,,420.16,
1104,104,2026-01,,168.06,
1068,104,2024-11,,105.64,
1068,104,2024-11,,42.26,
1150,104,2024-03,,508.73,
1025,102,2025-04,,316.7,
1124,103,2024-03,,-234.29,
1040,103,2025-08,,386.35,
1131,105,2024-10,,236.37,
1101,105,2024-10,,341.5,
1050,101,2025-09,,515.2,
1010,105,2024-03,,345.42,
1001,101,2025-03,,195.28,
1001,101,2025-03,,78.11,
1116,105,2025-02,,195.18,
1019,102,2024-09,,283.48,
1104,103,2025-06,,472.67,
1147,101,2024-12,,45.1,
1037,103,2024-11,,157.86,
1064,101,2024-05,,481.5,
1123,104,2024-01,,308.75,
1008,101,2025-04,,14.38,
1068,103,2024-06,,549.99,
1148,103,2026-01,,31.49,
1132,103,2026-02,,43.83,
1099,101,2026-04,,365.42,
1128,104,2024-05,,504.82,
1041,103,2025-02,,366.61,
1111,102,2024-12,,452.72,
1119,101,2025-08,,194.81612345,
1146,101,2024-12,,351.73,
1099,101,2024-06,,431.04,
1008,102,2024-04,,213.88012345,
1121,103,2025-09,,505.31,
1008,102,2024-04,,339.2,
1099,104,2025-01,,366.77,
1099,104,2025-01,,146.71,
1057,105,2026-01,,97.48,
1132,103,2026-03,,385.73,
1132,103,2026-03,,154.29,
1034,102,2025-10,,460.46,
1139,103,2026-01,,330.31,
1096,104,2024-10,,557.04,
1150,101,2025-01,,243.21,
1147,101,2025-01,,57.63,
1018,104,2025-07,,301.64,
1081,103,2025-07,,189.16,
1096,102,2024-08,,82.28,
1104,105,2025-05,,567.64,
1112,105,2024-02,,23.96,
1057,105,2025-10,,383.56,
1111,104,2025-08,,195.47,
1116,103,2024-11,,123.50862345000002,
1124,105,2025-10,,412.08,
1015,103,2025-08,,41.22,
1086,105,2025-09,,457.86,
1041,105,2024-09,,331.42,
1033,101,2025-12,,288.69,
1021,102,2024-04,,561.55,
1073,101,2025-07,,527.4,
1124,105,2025-10,,233.71,
1026,101,2025-10,,496.94,
1131,101,2024-05,,30.63,
1130,105,2024-05,,234.1,
1119,104,2025-11,,184.01,
1119,104,2025-11,,73.61,
1072,104,2025-06,,369.47,
1072,104,2025-06,,147.78992344999995,
1077,104,2024-01,,480.72,
1141,102,2024-04,,195.44,
1071,104,2025-11,,543.28,
1136,105,2025-11,,526.61,
1055,101,2024-11,,222.17,
1070,101,2024-11,,532.94,
1070,101,2024-11,,213.18,
1139,103,2024-02,,121.08,
1090,105,2025-09,,47.1,
1104,105,2025-04,,323.79,
1104,105,2025-04,,129.52,
1057,103,2025-03,,308.64612345,
1064,101,2026-02,,593.83,
1068,101,2024-03,,260.62,
1068,101,2024-03,,104.25,
1041,101,2024-12,,350.42,
1131,102,2025-11,,264.91,
1041,101,2024-05,,340.05,
1141,103,2025-10,,100.3,
1087,103,2024-03,,331.12,
1099,104,2024-01,,568.17,
1099,104,2024-01,,227.27,
1088,102,2026-01,,75.59,
1140,101,2025-10,,293.52,
1098,101,2025-03,,4.25,
1119,101,2025-02,,339.82,
1019,102,2026-03,,458.52,
1013,105,2024-09,,490.84,
1005,102,2025-08,,486.69,
1005,102,2025-08,,194.68,
1040,101,2026-04,,93.06,
1040,101,2026-04,,37.22,
1139,105,2025-01,,424.98,
1087,104,2025-04,,76.06112345000001,
1016,101,2024-05,,598.44,
1006,102,2026-03,,509.8,
1057,105,2025-08,,327.67012345,
1098,105,2024-08,,534.93,
1112,104,2025-09,,45.62,
1024,103,2024-10,,18.57,
1015,104,2024-11,,511.25,
1015,104,2024-11,,204.5,
1010,101,2025-07,,231.78,
1127,105,2026-03,,450.89,
1138,103,2024-12,,350.63,
1087,103,2026-04,,57.88,
1125,103,2024-01,,583.75,
1041,103,2026-03,,174.91,
1029,102,2025-06,,546.59,
1050,102,2024-03,,153.48,
1017,103,2025-12,,290.62,
1022,103,2025-12,,469.55,
1071,102,2024-03,,82.57,
1061,102,2025-03,,298.59,
1150,105,2026-04,,225.95,
1113,102,2024-03,,188.93,
1053,102,2025-03,,290.12,
1003,104,2026-03,,330.23,
1092,105,2024-11,,255.39,
1093,105,2025-10,,503.12,
1040,102,2026-04,,433.59,
1040,101,2025-02,,22.36,
1099,103,2025-10,,415.6,
1026,102,2024-10,,445.19,
1093,104,2024-02,,64.1,
1029,101,2024-04,,589.9,
1121,102,2024-05,,-83.57,
1049,105,2024-05,,112.55,
1005,101,2025-11,,444.15,
1041,103,2025-07,,185.78,
1037,103,2024-07,,311.42,
1037,103,2024-07,,124.57,
1073,104,2025-11,,171.78,
1068,103,2025-09,,267.02,
1099,104,2024-07,,162.4,
1077,102,2025-03,,450.84,
1052,103,2025-11,,344.78,
1049,103,2025-02,,-501.32,
1092,103,2026-04,,201.18,
1088,102,2025-01,,473.05,
1088,102,2025-01,,189.22,
1057,104,2026-03,,595.59,
1086,102,2024-10,,527.2,
1090,104,2026-01,,192.37,
1148,104,2024-05,,457.73,
1148,104,2024-05,,183.09,
1040,104,2025-05,,554.46,
1034,104,2025-10,,419.46,
1046,103,2024-10,,129.47,
1098,102,2025-11,,347.71,
1029,103,2025-08,,283.56,
1124,101,2025-03,,59.97,
1124,101,2025-03,,23.99,
1119,102,2025-12,,278.49,
1112,102,2025-01,,37.71,
1019,103,2025-07,,369.09312345,
1004,105,2024-05,,233.49,
1024,103,2025-02,,470.79,
1090,102,2024-11,,-386.36,
1138,102,2025-02,,505.86,
1039,105,2024-04,,277.36,
1137,103,2024-01,,131.1,
1017,101,2024-07,,386.11,
1105,101,2025-09,,247.47,
1105,101,2025-09,,98.99,
1046,105,2024-04,,22.13,
1046,105,2024-04,,8.85,
1092,102,2025-08,,361.98,
1039,102,2024-08,,165.12,
1113,102,2025-12,,166.0,
1124,103,2024-03,,437.7,
1124,103,2024-03,,175.08,
1053,105,2024-04,,64.48,
1130,101,2026-03,,17.39,
1006,102,2025-06,,338.19,
1006,102,2025-06,,135.28,
1006,101,2025-09,,362.33,
1040,103,2025-05,,537.45,
1040,103,2025-05,,214.98,
1071,102,2024-03,,256.72,
1114,105,2024-04,,125.23,
1113,101,2025-12,,530.55,
1019,105,2025-11,,187.39,
1111,101,2024-06,,582.46,
1018,101,2024-05,,504.63,
1114,101,2026-03,,557.84,
1086,104,2025-01,,178.5,
1017,101,2025-10,,-300.84,
1024,105,2024-10,,103.67,
1010,101,2025-12,,144.39,
1010,101,2025-12,,57.76,
1141,102,2025-02,,42.19,
1072,102,2026-02,,394.45,
1138,103,2024-10,,293.22,
1124,105,2025-12,,369.12,
1088,105,2024-10,,-305.24,
1088,105,2024-10,,122.1,
1137,103,2025-03,,272.22,
1137,103,2025-03,,108.89,
1029,102,2025-04,,383.8,
1140,103,2025-02,,221.76,
1141,101,2024-03,,178.2,
1141,101,2024-03,,-71.28,
1087,105,2025-10,,573.54,
1150,105,2025-03,,467.37,
1093,104,2025-07,,360.70462345,
1019,104,2024-05,,322.94,
1022,101,2024-12,,522.43,
1029,102,2024-06,,334.75,
1033,105,2024-07,,216.35,
1057,101,2024-02,,436.46,
1049,103,2026-03,,63.31,
1071,102,2024-11,,580.39,
1071,102,2024-11,,232.16,
1001,104,2024-10,,72.8,
1126,101,2025-09,,456.1,
1004,101,2024-01,,537.24,
1073,102,2024-11,,48.63,
1119,101,2025-11,,159.43,
1137,102,2025-07,,24.26,
1133,102,2024-01,,232.85,
1139,101,2025-11,,597.24,
1029,101,2024-08,,494.78,
1050,104,2025-09,,346.49,
1075,104,2026-03,,224.82,
1058,102,2025-08,,537.14,
1127,101,2025-12,,180.58,
1127,101,2025-12,,72.23,
1010,104,2024-12,,253.68,
1101,101,2024-03,,240.95,
1096,105,2024-03,,181.06,
1096,105,2024-03,,72.42,
1039,104,2026-01,,240.59,
1064,103,2024-11,,277.25,
1003,105,2024-10,,406.0,
1045,103,2025-06,,5.35,
1070,101,2026-01,,200.27,
1072,105,2024-12,,190.90712345,
1088,102,2025-05,,338.95,
1104,101,2024-09,,598.06,
1074,105,2024-10,,216.9,
1074,105,2024-10,,86.76,
1122,104,2024-08,,30.04,
1090,102,2025-12,,371.3,
1034,105,2024-05,,497.96,
1037,101,2025-01,,411.49,
1041,104,2024-01,,239.24,
1041,104,2024-01,,95.69552345,
1049,105,2024-06,,301.32,
1001,102,2024-06,,29.44,
1050,102,2024-08,,225.77,
1013,101,2024-02,,388.56,
1019,104,2024-05,,112.56,
1150,104,2024-03,,309.68862345,
1104,105,2025-09,,487.61,
1075,102,2024-05,,446.38,
1111,105,2026-02,,47.59,
1052,104,2024-01,,469.97,
1040,105,2025-12,,547.68,
1040,105,2025-12,,219.07,
1098,103,2024-02,,208.4,
1015,102,2024-01,,470.79,
1072,104,2025-07,,35.33,
1033,102,2024-09,,43.88,
1101,101,2025-01,,378.45,
1026,102,2024-07,,411.16,
1026,104,2026-04,,382.37,
1046,104,2024-03,,52.17,
1008,101,2026-02,,148.79,
1123,105,2025-12,,91.23,
1055,104,2024-12,,360.66,
1041,102,2025-05,,453.59,
1125,102,2026-03,,410.6,
1074,102,2025-06,,85.83,
1005,104,2026-04,,213.48,
1101,102,2025-01,,40.51,
1075,102,2026-04,,545.98,
1071,104,2025-09,,282.88,
1130,104,2024-06,,100.9,
1024,101,2024-11,,245.56,
1025,105,2025-03,,197.88,
1146,101,2025-03,,460.13,
1037,105,2024-08,,444.47,
1045,103,2025-12,,526.71,
1045,103,2025-12,,210.68,
1141,103,2024-01,,113.66,
1125,101,2024-10,,546.65,
1125,101,2024-10,,218.66,
1121,103,2025-12,,394.12,
1122,102,2024-04,,177.33,
1029,102,2024-07,,268.21,
1127,103,2024-11,,40.76,
1127,103,2024-11,,16.3,
1093,102,2025-11,,86.52362345000002,
1093,102,2025-11,,34.61,
1026,102,2024-01,,493.47,
1121,103,2025-05,,551.07,
1124,102,2024-07,,595.73,
1087,101,2026-03,,306.93,
1087,101,2026-03,,122.77,
1017,102,2025-01,,7.71,
1061,104,2025-09,,82.02,
1127,101,2024-04,,520.58,
1018,105,2024-08,,226.08512345,
1016,101,2024-12,,176.83,
1148,101,2025-07,,526.97,
1138,101,2024-10,,155.03,
1015,103,2025-02,,232.52,
1073,102,2025-06,,381.5,
1070,104,2024-11,,212.98,
1021,104,2025-06,,559.01,
1104,105,2024-09,,24.07,
1104,105,2024-09,,9.63,
1021,104,2025-09,,317.45,
1021,104,2024-04,,-66.25,
1121,104,2024-04,,53.4,
1077,105,2026-01,,428.4,
1112,101,2026-01,,194.20662345,
1086,102,2024-09,,215.53,
1101,102,2025-07,,223.35,
1140,105,2026-02,,457.25,
1029,101,2025-04,,543.49,
1147,103,2025-07,,489.09,
1147,103,2025-07,,195.64,
1040,101,2024-06,,473.74,
1037,104,2026-02,,232.09,
1071,101,2025-10,,224.16,
1121,103,2024-11,,257.32,
1121,103,2024-11,,102.93,
1001,105,2025-07,,554.5,
1105,102,2025-07,,519.3551234500001,
1112,104,2026-02,,570.2,
1026,103,2024-05,,416.74,
1001,105,2024-03,,7.65,
1001,105,2024-03,,3.06,
1029,102,2024-10,,405.89,
1075,104,2026-04,,415.81,
1098,101,2025-11,,348.83,
1133,104,2024-12,,463.7,
1132,105,2026-01,,409.55,
1057,101,2024-01,,369.96,
1061,102,2025-11,,229.47,
1040,102,2024-05,,503.08,
1136,101,2025-04,,15.2,
1010,101,2024-12,,296.97,
1073,101,2026-02,,422.0,
1033,104,2024-01,,20.86,
1041,103,2025-04,,546.07,
1041,102,2024-11,,175.19,
1018,105,2024-07,,66.91,
1053,104,2024-09,,-582.25,
1088,103,2025-11,,499.47,
1116,102,2026-04,,395.3,
1070,104,2025-07,,201.51,
1070,104,2025-07,,80.6,
1064,101,2024-02,,486.98,
1004,105,2025-02,,399.28,
1004,103,2024-03,,354.56,
1029,104,2024-04,,241.88,
1150,102,2024-08,,193.86,
1131,102,2026-04,,10.19,
1131,102,2026-04,,4.07,
1130,102,2024-03,,332.94,
1070,105,2024-02,,106.16,
1058,101,2024-12,,327.39,
1058,101,2024-12,,130.96,
1010,103,2025-12,,134.32,
1096,104,2024-06,,321.44,
1026,102,2025-11,,-382.03,
1128,103,2026-03,,276.67,
1001,103,2026-01,,134.12,
1001,103,2026-01,,53.64892345,
1045,102,2024-01,,517.56,
1136,105,2024-10,,587.29,
1070,102,2025-11,,254.75912345,
1077,101,2026-02,,437.76,
1019,105,2025-05,,288.53,
1019,105,2025-05,,115.41,
1050,104,2025-07,,316.76,
1140,104,2026-03,,469.93,
1034,102,2025-03,,260.77,
1127,102,2025-04,,387.04,
1036,102,2025-07,,550.27,
1132,101,2025-04,,176.63,
1021,102,2024-11,,206.49,
1132,104,2025-01,,179.59,
1123,101,2024-11,,20.02,
1024,104,2024-04,,535.44,
1039,105,2024-03,,572.1551234500001,
1090,103,2026-03,,57.96,
1070,105,2025-03,,26.03,
1070,105,2025-03,,10.41,
1057,105,2025-12,,384.06,
1114,103,2025-10,,279.18,
1029,105,2024-07,,13.27,
1003,101,2025-10,,305.54,
1128,101,2025-02,,397.79,
1049,102,2025-02,,363.83,
1036,101,2024-01,,470.02,
1055,102,2025-01,,391.6,
1104,103,2024-09,,-283.07,
1150,103,2025-05,,530.77,
1070,104,2025-11,,576.72,
1116,103,2024-02,,432.92,
1139,103,2024-09,,564.0,
1087,104,2025-07,,585.17,
1119,102,2025-11,,449.15,
1049,103,2025-11,,329.35,
1116,102,2025-03,,587.24,
1005,104,2025-04,,220.54,
1064,102,2024-06,,464.45,
1045,103,2024-11,,148.2,
1045,103,2024-11,,59.28,
1077,101,2026-02,,435.13,
1006,105,2024-06,,320.38,
1010,104,2024-07,,170.02,
1010,104,2024-07,,68.01,
1104,102,2026-01,,295.28862345000005,
1138,103,2025-11,,378.26,
1015,104,2024-05,,202.71,
1015,104,2024-05,,81.08,
1001,103,2024-12,,16.34,
1074,102,2024-03,,85.71,
1146,102,2026-04,,136.22,
1039,101,2026-03,,433.63,
1039,101,2026-03,,173.45,
1036,104,2025-01,,112.83,
1146,104,2024-07,,484.16,
1116,102,2025-06,,117.48,
1017,103,2025-10,,454.57,
1017,103,2025-10,,181.83,
1072,101,2024-03,,287.29,
1072,101,2024-03,,114.92,
1148,104,2025-12,,21.17,
1021,104,2025-04,,-121.88,
1026,101,2025-11,,192.18262345,
1036,104,2024-09,,530.07,
1122,101,2025-06,,585.49,
1136,101,2025-03,,343.68,
1050,105,2025-09,,203.28,
1070,103,2024-02,,428.09,
1025,104,2025-03,,138.47,
1045,103,2026-03,,139.42,
1006,103,2025-05,,208.13,
1006,103,2025-05,,83.25,
1052,104,2024-10,,221.34,
1052,104,2024-10,,88.54,
1053,102,2025-04,,218.68,
1133,101,2024-04,,431.71,
1055,102,2024-03,,314.0,
1133,103,2024-08,,549.42,
1034,105,2025-05,,291.48,
1029,105,2024-04,,569.36,
1029,105,2024-04,,227.75,
1015,104,2024-08,,514.7,
1133,101,2026-01,,34.51,
1034,101,2025-08,,331.09,
1101,102,2025-11,,277.65,
1026,105,2025-06,,410.26,
1131,105,2026-01,,50.88,
1131,105,2026-01,,20.35,
1037,101,2024-05,,466.23,
1116,105,2025-09,,22.94,
1013,102,2025-08,,191.43,
1140,101,2024-10,,7.58,
1147,104,2025-11,,210.42,
1050,104,2025-07,,304.23,
1144,102,2025-04,,105.58,
1052,103,2025-01,,38.41,
1050,105,2025-11,,329.28,
1125,102,2025-12,,439.39,
1125,102,2025-12,,175.76,
1046,104,2024-01,,144.44,
1150,104,2024-09,,443.62,
1070,104,2025-03,,290.58,
1053,101,2026-03,,32.59,
1050,103,2025-07,,220.7,
1132,103,2024-04,,110.23,
1022,105,2026-02,,50.6,
1081,104,2025-09,,284.88,
1022,105,2024-07,,273.48,
1147,101,2025-12,,453.76,
1098,102,2025-08,,214.24,
1087,104,2025-07,,133.21,
1019,102,2025-07,,508.03,
1008,102,2026-01,,86.02,
1061,104,2024-03,,182.9,
1098,102,2026-01,,133.0,
1105,104,2026-03,,60.32,
1038,103,2025-06,,137.99162345,
1041,104,2024-09,,288.82,
1127,104,2025-08,,307.53,
1126,102,2024-01,,19.41,
1139,102,2025-02,,438.04,
1038,102,2026-03,,573.08,
1038,102,2026-03,,229.23,
1088,103,2025-09,,135.78,
1147,102,2025-08,,58.78,
1058,104,2024-05,,312.36,
1129,104,2025-10,,34.42,
1133,105,2025-11,,153.1,
1104,105,2025-09,,36.49,
1024,101,2024-10,,328.91,
1121,101,2025-07,,372.83712345,
1003,104,2024-03,,296.78,
1071,104,2024-09,,59.09,
1111,103,2024-12,,270.56,
1096,105,2024-11,,366.26,
1018,105,2024-08,,316.52,
1129,101,2025-02,,319.42,
1129,101,2025-02,,127.77,
1116,101,2025-03,,594.69,
1022,104,2024-08,,481.98,
1050,101,2025-04,,369.32,
1008,103,2025-12,,362.23,
1077,103,2025-01,,310.74,
1050,105,2025-08,,330.03,
1045,105,2025-10,,94.59,
1045,105,2025-10,,37.84,
1015,105,2025-12,,444.51,
1053,104,2025-03,,539.07,
1053,104,2025-03,,215.63,
1006,101,2025-12,,326.35,
1019,102,2026-01,,464.11,
1045,101,2025-09,,147.31,
1045,101,2025-09,,58.92,
1136,101,2025-10,,353.32,
1129,105,2025-04,,83.53,
1133,105,2024-06,,422.31,
1073,101,2025-03,,241.78,
1136,104,2024-07,,560.75,
1113,102,2025-12,,178.01,
1140,102,2025-10,,104.52,
1140,102,2025-10,,41.81,
1049,101,2025-02,,405.04,
1070,101,2024-04,,535.21,
1036,103,2026-02,,583.28,
1036,103,2026-02,,233.31,
1058,102,2026-04,,502.48,
1093,103,2025-12,,536.93,
1141,101,2024-12,,251.38,
1021,103,2025-05,,212.55,
1039,104,2024-02,,193.65,
1018,105,2024-02,,306.37,
1016,101,2025-10,,121.78,
1128,105,2024-06,,23.55,
1128,105,2024-06,,9.42,
1098,105,2024-06,,465.78,
1018,105,2024-09,,57.99,
1039,105,2025-11,,12.21,
1025,103,2025-10,,379.48,
1037,105,2026-02,,114.72,
1121,105,2025-09,,139.97,
1122,104,2025-03,,541.76,
1081,103,2024-06,,172.36,
